"Charity","EffectiveAltruism","EffectiveAltruism2","WorkStatus","Profession","Degree","Age","Income","Year","CharityLog","IncomeLog","Bachelors","Highschool","Masters","MDJDotherprofessionaldegree","None","Other","PhD.","twoyeardegree","Academicsontheteachingside","Forprofitwork","Governmentwork","Homemaker","Independentlywealthy","Nonprofitwork","Selfemployed","Student","Unemployed"
500,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",26,26000,"2013",6.21660610108486,10.1658902778025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Nonprofit work","Other","Bachelors",28,106000,"2013",4.61512051684126,11.571203807012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,FALSE,NA,"Unemployed","Computers (other academic computer science)","High school",25,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",26,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (other academic computer science)","High school",27,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",37,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,NA,NA,NA,24,300,"2013",0,5.70711026474888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",23,23000,"2013",0,10.043292972227,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Forprofit work","Other","High school",31,125000,"2013",4.61512051684126,11.7360770162524,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",19,6000,"2013",2.77258872223978,8.69968140098951,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,NA,NA,NA,30,NA,"2013",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,FALSE,NA,"Nonprofit work","Other","Bachelors",49,58345,"2013",5.01727983681492,10.9741460835226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,FALSE,NA,"Student","Other","None",NA,2000,"2013",NA,7.60140233458373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3800,FALSE,NA,"Forprofit work","Other","High school",55,NA,"2013",8.24301946898925,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
270,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",26,NA,"2013",5.6021188208797,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
270,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",26,17000,"2013",5.6021188208797,9.74102744483773,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",19,0,"2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",23,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Statistics","Bachelors",30,41400,"2013",0,10.6310603141111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Other","Masters",24,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Unemployed","Other ""social science""","Bachelors",30,NA,"2013",4.61512051684126,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",24,NA,"2013",10.0858507751287,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",27,65000,"2013",6.85751406254539,11.0821579333748,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Engineering","two year degree",26,NA,"2013",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
200,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",21,10900,"2013",5.30330490805908,9.29660980712836,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,FALSE,NA,"Forprofit work","Engineering","Masters",43,1e+05,"2013",6.21660610108486,11.5129354649202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Student","Physics","Masters",45,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Physics","Masters",45,15000,"2013",0,9.61587214452889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500,FALSE,NA,"Student","Mathematics","High school",23,20000,"2013",7.31388683163346,9.90353755128617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Computers (practical: IT programming etc.)","Bachelors",30,115000,"2013",NA,11.6526961029598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Nonprofit work","Finance / Economics","Bachelors",25,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000,FALSE,NA,"Unemployed","Biology","Masters",24,42500,"2013",6.90875477931522,10.6572828840475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",30,NA,"2013",5.70711026474888,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,TRUE,NA,"Nonprofit work","Other","Bachelors",23,30000,"2013",5.70711026474888,10.3089859934221,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,TRUE,NA,"Student","Computers (other academic computer science)","High school",22,0,"2013",3.93182563272433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2500,FALSE,NA,"Forprofit work","Business","Masters",26,15000,"2013",7.82444593087762,9.61587214452889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
480,FALSE,NA,"Selfemployed","Engineering","None",27,33000,"2013",6.17586727010576,10.4042931430198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NA,TRUE,NA,"Selfemployed","Engineering","None",31,NA,"2013",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Mathematics","Bachelors",19,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",24,13000,"2013",1.09861228866811,9.47278155656217,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Nonprofit work","Computers (practical: IT programming etc.)","Bachelors",30,31000,"2013",0,10.3417747410115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",38,90000,"2013",9.30574145673943,11.4075760603618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,FALSE,NA,"Nonprofit work","Other","Bachelors",19,NA,"2013",3.93182563272433,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,NA,"Forprofit work","Philosophy","Bachelors",30,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Philosophy","two year degree",23,NA,"2013",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",24,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,TRUE,NA,"Student","Physics","Bachelors",27,16000,"2013",8.00670084544037,9.68040649926887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,NA,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",26,NA,"2013",3.04452243772342,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Computers (other academic computer science)","High school",22,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",20,0,"2013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Biology","Bachelors",16,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Government work","Computers (AI)","Ph D.",21,NA,"2013",0,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,FALSE,NA,"Student","Computers (other academic computer science)","High school",23,0,"2013",3.55534806148941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Academics on the teaching side","Mathematics","Ph D.",27,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NA,FALSE,NA,"Student","Engineering","two year degree",20,0,"2013",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Nonprofit work","Other","Other",26,30000,"2013",0,10.3089859934221,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12000,TRUE,NA,"Student","Other ""social science""","Masters",28,160000,"2013",9.39274525863144,11.9829353441964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Student","Engineering","Bachelors",23,8000,"2013",NA,8.98732181285012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,FALSE,NA,"Student","Psychology","Bachelors",20,NA,"2013",4.11087386417331,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,FALSE,NA,"Student","Mathematics","Bachelors",17,NA,"2013",3.04452243772342,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Art","High school",23,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,TRUE,NA,"Student","Psychology","High school",19,5000,"2013",3.43398720448515,8.5173931714189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,FALSE,NA,"Unemployed","Computers (practical: IT programming etc.)","Bachelors",22,72500,"2013",6.90875477931522,11.1913556338511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Student","Mathematics","High school",29,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,TRUE,NA,"Selfemployed","Mathematics","High school",20,NA,"2013",2.39789527279837,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",25,72757,"2013",6.21660610108486,11.1948941446237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,NA,"Student","Other ""social science""","two year degree",17,NA,"2013",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50,NA,NA,"Student","Physics","High school",24,NA,"2013",3.93182563272433,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Mathematics","High school",26,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Academics on the teaching side","Mathematics","Bachelors",31,225000,"2013",0,12.3238601256211,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Finance / Economics","two year degree",22,NA,"2013",0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",30,20000,"2013",5.70711026474888,9.90353755128617,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,TRUE,NA,"Student","Other","Masters",25,2e+05,"2013",7.60140233458373,12.2060776455177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,TRUE,NA,"Student","Computers (practical: IT programming etc.)","two year degree",19,NA,"2013",6.21660610108486,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Engineering","Bachelors",20,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,TRUE,NA,"Student","Computers (practical: IT programming etc.)","Bachelors",22,38000,"2013",2.56494935746154,10.5453677541517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,FALSE,NA,"Student","Physics","Masters",22,9000,"2013",3.43398720448515,9.10509096125709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",25,65000,"2013",5.52545293913178,11.0821579333748,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,FALSE,NA,"Student","Mathematics","Bachelors",26,45000,"2013",6.68586094706836,10.7144399907278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Mathematics","Bachelors",42,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Forprofit work","Finance / Economics","Bachelors",20,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,TRUE,NA,"Student","Mathematics","High school",21,40000,"2013",8.00670084544037,10.5966597327836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Finance / Economics","High school",19,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",20,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,FALSE,NA,"Forprofit work","Other","High school",21,NA,"2013",3.93182563272433,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",21,NA,"2013",3.04452243772342,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Law","MDJDother professional degree",21,10000,"2013",0,9.21044036697652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
250,FALSE,NA,"Forprofit work","Engineering","two year degree",25,1e+05,"2013",5.52545293913178,11.5129354649202,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (other academic computer science)","High school",23,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Psychology","High school",22,108000,"2013",0,11.5898957653227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Computers (other academic computer science)","High school",21,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Engineering","High school",18,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,NA,NA,"Student","Physics","High school",23,90000,"2013",3.43398720448515,11.4075760603618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Medicine","High school",45,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Other","High school",21,0,"2013",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Selfemployed","Finance / Economics","Bachelors",28,20000,"2013",5.30330490805908,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,TRUE,NA,"Unemployed","Other","High school",21,15000,"2013",0,9.61587214452889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","two year degree",72,NA,"2013",6.90875477931522,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
400,FALSE,NA,"Student","Other","Masters",26,40000,"2013",5.99396142730657,10.5966597327836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,FALSE,NA,"Student","Computers (AI)","High school",31,60000,"2013",5.99396142730657,11.002116507732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",21,0,"2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Academics on the teaching side","Computers (other academic computer science)","Ph D.",20,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Unemployed","Computers (practical: IT programming etc.)","High school",24,30000,"2013",0,10.3089859934221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",28,60000,"2013",9.21044036697652,11.002116507732,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,NA,"Student","Mathematics","High school",49,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Selfemployed","Other ""hard science""","Ph D.",22,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,FALSE,NA,"Academics on the teaching side","Computers (practical: IT programming etc.)","Masters",26,81790,"2013",0,11.3119224920878,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,FALSE,NA,"Government work","Law","MDJDother professional degree",36,60000,"2013",7.60140233458373,11.002116507732,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3500,FALSE,NA,"Student","Engineering","High school",38,NA,"2013",8.16080392095467,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Academics on the teaching side","Mathematics","Bachelors",NA,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,TRUE,NA,"Academics on the teaching side","Mathematics","Ph D.",29,NA,"2013",4.58496747867057,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Unemployed","Mathematics","Masters",32,95000,"2013",0,11.4616426968431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",45,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Academics on the teaching side","Computers (other academic computer science)","Ph D.",28,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
400,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Ph D.",20,NA,"2013",5.99396142730657,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7500,TRUE,NA,"Academics on the teaching side","Mathematics","Masters",32,NA,"2013",8.92279162396964,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,FALSE,NA,NA,NA,NA,58,NA,"2013",2.39789527279837,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,NA,NA,"Forprofit work","Finance / Economics","Bachelors",31,250000,"2013",6.21660610108486,12.4292201968364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",35,NA,"2013",5.30330490805908,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Ph D.",56,1e+05,"2013",7.82444593087762,11.5129354649202,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Philosophy","High school",20,30000,"2013",0,10.3089859934221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,TRUE,NA,"Selfemployed","Other","Other",29,70000,"2013",6.90875477931522,11.1562648066437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Selfemployed","Other","Other",29,NA,"2013",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","None",27,72000,"2013",3.93182563272433,11.1844352867906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NA,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Ph D.",29,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Government work","Finance / Economics","Bachelors",40,20000,"2013",5.30330490805908,9.90353755128617,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360,FALSE,NA,"Student","Computers (practical: IT programming etc.)","Bachelors",31,NA,"2013",5.88887795833288,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,FALSE,NA,"Forprofit work","Engineering","Bachelors",37,1e+05,"2013",6.21660610108486,11.5129354649202,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",26,0,"2013",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,FALSE,NA,"Forprofit work","Engineering","Bachelors",32,0,"2013",0.693147180559945,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,FALSE,NA,"Student","Computers (other academic computer science)","Bachelors",26,60000,"2013",3.93182563272433,11.002116507732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",32,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Engineering","Masters",21,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35000,TRUE,NA,"Student","Business","two year degree",26,240000,"2013",10.463131911492,12.3883983689821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Unemployed",NA,"Bachelors",25,20000,"2013",0,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,FALSE,NA,"Government work","Business","Masters",32,52000,"2013",5.01727983681492,10.8590182281479,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Physics","Ph D.",21,34000,"2013",0,10.4341452149305,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7500,FALSE,NA,"Student","Neuroscience","High school",32,60000,"2013",8.92279162396964,11.002116507732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",22,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,TRUE,NA,"Student","Other ""hard science""","Bachelors",17,NA,"2013",3.63758615972639,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Physics","Ph D.",25,1e+05,"2013",0,11.5129354649202,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",24,8660,"2013",NA,9.06658546833104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",21,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Computers (other academic computer science)","High school",19,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000,FALSE,NA,"Student","Computers (practical: IT programming etc.)","None",38,115000,"2013",9.39274525863144,11.6526961029598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",17,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Law","Bachelors",44,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Student","Mathematics","Bachelors",44,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (other academic computer science)","High school",44,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",36,12000,"2013",2.19722457733622,9.39274525863144,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9000,FALSE,NA,"Student","Other","High school",40,85000,"2013",9.10509096125709,11.3504183001091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30000,TRUE,NA,"Forprofit work","Business","Masters",44,9e+06,"2013",10.3089859934221,16.0127352464116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",44,9e+06,"2013",10.3089859934221,16.0127352464116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,NA,NA,"Student","Finance / Economics","High school",26,NA,"2013",2.39789527279837,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","None",21,5473,"2013",3.71357206670431,8.60776488960062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2500,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",51,170000,"2013",7.82444593087762,12.043559598368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,FALSE,NA,"Forprofit work","Other ""social science""","Masters",44,120000,"2013",7.60140233458373,11.6952553550628,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",36,120000,"2013",5.52545293913178,11.6952553550628,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",26,50000,"2013",0,10.8197982842103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",25,62000,"2013",NA,11.0349057929294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Philosophy","Bachelors",21,16000,"2013",0,9.68040649926887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",21,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360,FALSE,NA,"Student","Other ""social science""","two year degree",30,20000,"2013",5.88887795833288,9.90353755128617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Other",24,NA,"2013",0,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
